"","plot","type","sp","cc.total","cc.planted","cc.weed","block","phyD","trtD","PD_as_designed","PD_planted","PD_SES_planted","MNTD_planted","MNTD_SES_planted","MPD_planted","MPD_SES_planted","PD_observed","PD_SES_observed","MNTD_abundance.weighted_observed","MNTD_SES_abundance.weighted_observed","MNTD_observed","MNTD_SES_observed","MPD_abundance.weighted_observed","MPD_SES_abundance.weighted_observed","MPD_observed","MPD_SES_observed","Change_in_MNTD","Change_in_MNTD_SES","Change_in_MNTD_abundance.weighted","Change_in_MNTD_SES_abundance.weighted","Change_in_MPD","Change_in_MPD_SES","Change_in_MPD_abundance.weighted","Change_in_MPD_SES_abundance.weighted","Change_in_PD","Change_in_PD_SES","SR_planted","SR_observed","Change_in_SR","MNTD_ratio","Abundance_weighted_MNTD_ratio","MPD_ratio","Abundance_weighted_MPD_ratio","PD_ratio","SR_ratio","MNTD_SES_ratio","Abundance_weighted_MNTD_SES_ratio","MPD_SES_ratio","Abundance_weighted_MPD_SES_ratio","PD_SES_ratio","CE","SE","NE"
"453",333,"Plug","LH.1681808.rep2","92.5",NA,NA,"E","L","H",1040.04647656,756.039794,-2.06915451601391,50.5504583333333,-2.21310453174945,258.88928569697,0.0487094409055156,756.039794,-2.0986235678447,60.9541171766467,-1.43457428190153,50.5504583333333,-2.13923406386898,238.101254069759,0.510815992281298,258.88928569697,0.118421523979679,0,0.0738704678804698,10.4036588433134,0.778530249847923,0,0.0697120830741632,-20.788031627211,0.462106551375782,0,-0.0294690518307941,12,12,0,1,1.20580740880154,1,0.919703005200673,1,1,0.966621338115432,0.648218040007131,2.43118216465238,10.4870017554124,1.01424207404654,0.95299229099421,0.149099318915408,1.10209160990962
"456",335,"Seed","LL.660073.rep2","85","35","55","E","L","L",1049.81724768,1049.81724768,-1.03908443473137,58.0257363573333,-1.77818170955478,272.561706928762,0.643796033644089,874.16935868,-0.796063100661987,66.5484511763265,-1.2220869968701,62.4039913963636,-1.73285449541945,193.826431103623,-0.602125588413036,267.296300887273,0.368306886202451,4.37825503903031,0.0453272141353271,8.52271481899319,0.556094712684685,-5.26540604148914,-0.275489147441638,-78.7352758251384,-1.24592162205712,-175.647889,0.243021334069386,14,11,-3,1.0754536747637,1.14687818464739,0.980681783582808,0.711128622166587,0.832687175422041,0.785714285714286,0.974509233847267,0.687267780510508,0.572086292793259,-0.935273839766944,0.766119743548837,NA,NA,NA
"459",337,"Seed","LL.567931.rep2","85","35","35","E","L","L",1002.10983573,853.1057855,-1.67337866615662,62.4900730384615,-1.5797104934694,263.31898074359,0.198135588588203,715.7519835,-0.628155405760079,88.1021404952381,-0.820187471700779,114.242160625,-0.522459871555509,144.612738758639,-1.11269357814522,221.473871839286,-0.88013523595151,51.7520875865384,1.0572506219139,25.6120674567766,0.759523021768625,-41.845108904304,-1.07827082453971,-118.70624198495,-1.31082916673343,-137.353802,1.04522326039654,11,8,-3,1.82816493996872,1.40985817765028,0.841085861770628,0.549192231985198,0.838995580226316,0.727272727272727,0.330731405352678,0.519201128998935,-4.44208555475991,-5.61581887470907,0.375381507165268,NA,NA,NA
"469",346,"Plug","HL.246518.rep2","55",NA,NA,"E","H","L",1594.24542371,1217.56612371,1.80443029020904,165.476479810909,1.80989098393702,274.981090638182,0.619051398763249,994.42076221,1.4998857620074,176.462360613929,1.1705886200381,189.40139539875,1.49927878231079,256.094814863954,1.16311132270819,294.539577231071,1.07845431790957,23.9249155878409,-0.310612201626236,10.9858808030195,-0.639302363898923,19.5584865928896,0.459402919146321,-18.8862757742277,0.544059923944943,-223.1453615,-0.304544528201633,11,8,-3,1.14458197089508,1.06638937941859,1.07112666019143,0.93131791087745,0.816728342588851,0.727272727272727,0.828380712218055,0.646772999272994,1.74210787676778,1.87886066493328,0.831223999145817,0.524244355644356,-0.0860687912087912,0.438175564435564
"478",354,"Seed","MH.928535.rep2","75","35","45","E","M","H",1284.802442172,807.931535222,-0.918088144631722,92.6671112888,-0.866744070398352,269.661559222178,0.428639418885372,689.036704222,-0.886909303797076,84.7983234882982,-0.838695806679019,87.20857908325,-1.2182610901693,96.8777004957042,-2.02538973146719,268.144821234071,0.334659708747258,-5.45853220554999,-0.351517019770947,-7.86878780050175,0.0280482637193326,-1.51673798810634,-0.0939797101381136,-172.783858726474,-2.45402915035256,-118.894831,0.0311788408346457,10,8,-2,0.941095258828795,0.915085431162536,0.994375401549701,0.359256620688325,0.852840462567994,0.8,1.40556033986987,0.967639508965499,0.780748792580726,-4.72515975486806,0.966039381929768,NA,NA,NA
"480",355,"Seed","HH.623705.rep2","85","35","55","E","H","H",1514.82254561,1051.64186752,0.918003534724674,147.245187104,0.914685883456581,269.304847059556,0.425502547624559,728.49323752,-0.538055985574055,114.904750613,-0.334115668722729,116.62379038,-0.490849458168978,156.447654191275,-1.15855064807639,207.997270594286,-1.34063655485335,-30.621396724,-1.40553534162556,-32.340436491,-1.24880155217931,-61.3075764652698,-1.76613910247791,-112.857192868281,-1.58405319570095,-323.14863,-1.45605952029873,10,8,-2,0.792038046701167,0.780363371278426,0.772348781929974,0.580931445904044,0.69271988879441,0.8,-0.536631719201861,-0.365279135455893,-3.15071334434467,-2.72278193055294,-0.586115374528954,NA,NA,NA
"482",356,"Plug","HH.1124950.rep2","75",NA,NA,"E","H","H",1524.178324741,1201.526430491,1.14447242936803,139.029946134333,1.09051976818535,281.631122081833,0.895711867066964,1201.526430491,1.19388321835025,94.3877735907362,-0.419572500598137,139.029946134333,1.06758148906601,160.598242569732,-1.50862968119078,281.631122081833,0.890985796735268,0,-0.0229382791193373,-44.6421725435971,-1.51009226878349,0,-0.00472607033169548,-121.032879512101,-2.40434154825774,0,0.049410788982218,12,12,0,1,0.678902468246208,1,0.570243236552058,1,1,0.978965737450585,-0.384745433176617,0.994723671187732,-1.68428010910566,1.04317342009672,0.869767669484804,0.27552617874385,1.14529384822865
"491",364,"Seed","MH.1987913.rep2","75","55","25","F","M","H",1339.008778222,1025.929730222,-0.0805076937465325,103.085049101833,-0.195551527074585,285.716706643061,1.02473564396827,769.961958,-0.748214728430259,90.0974552824428,-0.719625058642278,80.8965286666667,-1.36924222142191,198.39535081895,-0.00730014203487968,278.625108388889,0.699810126494732,-22.1885204351667,-1.17369069434733,-12.9875938193906,-0.524073531567693,-7.09159825417169,-0.324925517473539,-87.3213558241107,-1.03203578600315,-255.967772222,-0.667707034683726,12,9,-3,0.784755203315201,0.874010887781014,0.975179616419732,0.694377844228762,0.750501652616489,0.75,7.00195105558891,3.67997667626399,0.682917716987699,-0.00712392711022523,9.2937046586617,NA,NA,NA
"493",365,"Seed","LH.236970.rep2","65","25","35","F","L","H",980.79769931,885.578308,-1.49295280807942,58.0237243076923,-1.87357323416504,272.64940825641,0.593756490381252,819.755246,-0.785124533345129,88.1364576363636,-0.791429422036755,91.1788084,-0.877547375444742,241.092468580288,0.824098297773139,271.534464333333,0.519011730635864,33.1550840923077,0.996025858720296,30.1127333286713,1.08214381212828,-1.11494392307691,-0.0747447597453887,-31.556939676122,0.230341807391887,-65.8230619999999,0.707828274734289,13,10,-3,1.5714056532547,1.51897277687636,0.995910704775752,0.884258176542805,0.925672228638193,0.769230769230769,0.468381678091074,0.422417126592576,0.874115464914927,1.38793985602411,0.525887040163807,NA,NA,NA
"497",368,"Plug","HL.456657.rep2","75",NA,NA,"F","H","L",1504.193710801,1238.211907351,1.41144127443914,160.079349193583,1.81250972494786,246.827336876682,-0.353298296876903,1205.970722621,1.66950270240835,170.921181812908,1.40934605794322,178.119526840182,2.25930982431318,222.608461441743,0.268560238992251,252.461301385636,-0.136428686716443,18.0401776465985,0.446800099365321,10.8418326193244,-0.403163667004631,5.63396450895456,0.21686961016046,-24.2188754349392,0.621858535869154,-32.24118473,0.258061427969209,12,11,-1,1.11269522107304,1.06772786542387,1.02282552889095,0.901879282329901,0.973961496785331,0.916666666666667,1.24650907700822,0.77756606684346,0.386157215934664,-0.760151524551003,1.18283539856928,0.747932269084009,0.108619342817445,0.856551611901454
"499",369,"Plug","LL.305726.rep2","75",NA,NA,"F","L","L",997.593311548,735.835126548,-2.23828629337366,72.526320016,-1.27560112087285,176.258968197394,-2.84519378706601,651.912562548,-2.11750207191544,36.90664932368,-1.69395022276099,70.2470712192,-1.64626656958977,136.472809581307,-1.54988657608889,179.7349773096,-2.4495909985195,-2.2792487968,-0.370665448716922,-35.61967069232,-0.418349101888136,3.47600911220607,0.395602788546512,-39.7861586160873,1.29530721097712,-83.922564,0.120784221458221,12,10,-2,0.968573494473494,0.508872493675924,1.01972103404301,0.774274415520631,0.885949228336376,0.833333333333333,1.29058099953949,1.32796231913145,0.860957524107888,0.544738493080693,0.946037188443767,0.705345917404341,0.2836226355589,0.988968552963242
"505",374,"Seed","ML.7316.rep2","85","75","25","F","M","L",1310.38589918,1123.75784718,0.214856710286582,118.425711796923,0.534754277048623,231.869121540513,-0.862486902438688,711.78952368,-1.19267270366542,79.2365202964029,-0.957284601719525,79.87323752,-1.25804360477463,129.131539999462,-2.03915481199612,201.926129484444,-1.68255928606945,-38.5524742769231,-1.79279788182325,-39.1891915005202,-1.49203887876815,-29.9429920560684,-0.820072383630765,-102.737581541051,-1.17666790955744,-411.9683235,-1.407529413952,13,9,-4,0.674458580894721,0.669082069207048,0.870862528580216,0.556915639053299,0.633401159748242,0.692307692307692,-2.35256389480031,-1.79013921497347,1.95082299952846,2.36427336604231,-5.55101445086168,NA,NA,NA
"509",376,"Seed","LL.1091767.rep2","75","65","25","F","L","L",1024.81177273,910.047751,-1.38728245313737,54.9074943846154,-1.95121545745078,267.340770128205,0.402299780961127,758.575898,-1.23484721080102,51.9987814691358,-1.76266956618472,61.2119422,-1.89810504730988,202.585191786618,-0.388822811288056,246.320841622222,-0.262747037478612,6.30444781538461,0.0531104101409019,-2.90871291547958,0.188545891266065,-21.0199285059829,-0.665046818439739,-64.7555783415872,-0.791122592249183,-151.471853,0.15243524233634,13,10,-3,1.11481944106251,0.947025211256142,0.921374025757827,0.757778889054097,0.833556148198206,0.769230769230769,0.972780858239874,0.903370029923607,-0.653112554152746,-0.966500181429697,0.890119534063445,NA,NA,NA
"513",379,"Plug","HH.1374866.rep2","75",NA,NA,"F","H","H",1509.10679414,1270.412017592,1.65461359239766,143.050031598667,1.23097441110663,300.562694962303,1.52006218159401,1270.412017592,1.65561082738643,150.299747962008,1.27223686215553,143.050031598667,1.23720338925531,263.518153709818,1.25309416647627,300.562694962303,1.56866254329881,0,0.00622897814867795,7.24971636334118,0.041262451048897,0,0.0486003617047941,-37.0445412524853,-0.266968015117749,0,0.000997234988769469,12,12,0,1,1.05067958589258,1,0.876749370852123,1,1,1.0050602011646,1.03352015336517,1.03197261420834,0.824370332772971,1.00060269962325,0.746551255223871,-0.0264195511533141,0.720131704070557
"515",380,"Plug","MH.1987913.rep2","75",NA,NA,"F","M","H",1339.008778222,1025.929730222,-0.0805076937465325,103.085049101833,-0.195551527074585,285.716706643061,1.02473564396827,908.256080222,-0.575149067120575,80.7361537145773,-0.973113138890032,91.3324547474545,-0.810103048942691,247.191377600291,0.765488075371775,280.167861458545,0.838340238304409,-11.7525943543788,-0.614551521868106,-22.3488953872561,-0.777561611815447,-5.54884518451513,-0.186395405663863,-38.5253290427699,-0.259247568596496,-117.67365,-0.494641373374043,12,11,-1,0.885991281405232,0.783199449561512,0.98057920641145,0.865162490862326,0.885300477670594,0.916666666666667,4.14265774888944,4.9762492446243,0.818103911227241,0.747010294681891,7.14402612166923,1.06744950000563,0.0971459999938581,1.16459549999949
"517",381,"Plug","ML.7316.rep2","75",NA,NA,"F","M","L",1310.38589918,1123.75784718,0.214856710286582,118.425711796923,0.534754277048623,231.869121540513,-0.862486902438688,1123.75784718,0.257307379225106,130.203339023848,0.83491417522409,118.425711796923,0.484302979068138,227.603615760792,0.0286301300919165,231.869121540513,-0.931821176095495,0,-0.0504512979804848,11.7776272269252,0.300159898175466,0,-0.0693342736568068,-4.26550577972083,0.891117032530605,0,0.0424506689385241,13,13,0,1,1.0994516059749,1,0.981603821365341,1,1,0.905655176319614,1.56130434305657,1.08038878441025,-0.0331948578128719,1.19757664948841,1.22156164205799,0.016905443326064,1.23846708538406
"520",383,"Seed","HL.1817876.rep2","75","25","35","F","H","L",1510.74018129,944.89561212,0.617586045960756,169.452988457778,1.28290714611511,244.450182915556,-0.386937727582483,741.4300265,0.651175712889064,142.037592607143,-0.117897774325626,186.357622083333,0.738915013941455,173.818027515306,-0.317498129921121,274.4244867,0.410763003098617,16.9046336255556,-0.543992132173655,-27.4153958506349,-1.40080492044074,29.9743037844444,0.797700730681101,-70.6321554002494,0.0694395976613628,-203.46558562,0.0335896669283081,9,6,-3,1.09976002063704,0.838212379137439,1.1226192732889,0.711057056461074,0.784668715771155,0.666666666666667,0.575969208823126,-0.0918989146507158,-1.06157392732156,0.820540638166227,1.05438864292352,NA,NA,NA
"525",387,"Seed","HL.456657.rep2","85","45","35","F","H","L",1504.193710801,1238.211907351,1.41144127443914,160.079349193583,1.81250972494786,246.827336876682,-0.353298296876903,805.830388351,0.0374530417993988,133.721439062767,0.0702884364723888,139.675765540375,0.168236934150097,166.603161521862,-0.746482775528779,222.94383758775,-0.978871741082918,-20.4035836532083,-1.64427279079776,-26.3579101308158,-1.74222128847547,-23.8834992889318,-0.625573444206015,-80.2241753548201,-0.393184478651876,-432.381519,-1.37398823263974,12,8,-4,0.872540813315437,0.835344719580654,0.903238030312403,0.674978564489795,0.650801679072021,0.666666666666667,0.0928198794381296,0.0387796189476506,2.77066645872901,2.11289661492161,0.0265353171100097,NA,NA,NA
"528",389,"Seed","ML.520465.rep2","65","65","15","F","M","L",1233.49597491,1073.48810991,0.256536862940789,99.9459955741667,-0.327810940089783,273.540551121364,0.649637789937798,706.058838,-0.717485456977573,78.2078878461538,-1.153084257531,74.7839305,-1.54784940314281,134.312926831361,-1.7875079608471,258.203659428571,0.0525562709101905,-25.1620650741667,-1.22003846305302,-21.7381077280128,-0.825273317441219,-15.3368916927922,-0.597081519027608,-139.227624290003,-2.43714575078489,-367.42927191,-0.974022319918362,12,8,-4,0.74824338954636,0.782501463884247,0.943931926619583,0.491016510278834,0.657723948203949,0.666666666666667,4.72177469952306,3.51752829608185,0.080900883113993,-2.75154553588739,-2.79681231286895,NA,NA,NA
"532",392,"Plug","MH.831258.rep2","45",NA,NA,"F","M","H",1352.41018765,839.44081473,-0.189684221406518,137.489888192222,0.329838204721246,226.753077328889,-0.805232791175046,839.44081473,-0.1638700880944,95.2020135103004,-0.75988076115974,137.489888192222,0.383440584598838,147.289012025482,-2.03713834115832,226.753077328889,-0.848774370296239,0,0.0536023798775918,-42.2878746819218,-1.08971896588099,0,-0.0435415791211933,-79.4640653034067,-1.23190554998328,0,0.0258141333121187,9,9,0,1,0.692429201609359,1,0.649556838480521,1,1,1.16251113154976,-2.30379849963691,1.05407328116588,2.52987504170763,0.863909959823197,0.759101052436981,0.0225738160083961,0.781674868445377
"536",395,"Seed","HH.1374866.rep2","75","65","25","F","H","H",1509.10679414,1270.412017592,1.65461359239766,143.050031598667,1.23097441110663,300.562694962303,1.52006218159401,812.269742,1.2879948630737,206.535730627451,0.950460520237206,205.113513666667,1.13370208499278,192.387836958947,0.425480255194555,311.324751133333,1.23314585724455,62.063482068,-0.0972723261138537,63.4856990287843,-0.280513890869424,10.7620561710303,-0.286916324349467,-108.174858003356,-1.09458192639946,-458.142275592,-0.366618729323956,12,6,-6,1.43385856944179,1.44380066414034,1.03580636037476,0.640092201006772,0.639375045852931,0.5,0.920979408478193,0.772120453245453,0.81124698198294,0.279909769709799,0.77842637640085,NA,NA,NA
"538",396,"Plug","HH.782981.rep2","75",NA,NA,"F","H","H",1500.03625503,1275.8937835,1.33733359614576,133.763187846154,1.10567159038,263.993354410256,0.27424455821512,1233.7478825,1.46690556259017,75.5087199724311,-0.866721751482476,148.00673475,1.38165036277871,157.373450562886,-1.67942945336005,268.241817643939,0.432816963887534,14.2435469038462,0.275978772398711,-58.2544678737228,-1.97239334186247,4.24846323368297,0.158572405672415,-106.61990384737,-1.95367401157517,-42.1459009999999,0.129571966444407,13,12,-1,1.10648330929604,0.564495517700105,1.01609306886976,0.596126561270634,0.966967547342079,0.923076923076923,1.24960284301405,-0.783887149695689,1.57821532250069,-6.12383875286485,1.09688829086313,1.10494681100759,0.35809928807511,1.4630460990827
"540",397,"Plug","LH.236970.rep2","85",NA,NA,"F","L","H",980.79769931,885.578308,-1.49295280807942,58.0237243076923,-1.87357323416504,272.64940825641,0.593756490381252,885.578308,-1.49266160490395,65.8728638766756,-1.33704879441144,58.0237243076923,-1.82609483235078,242.431704977424,0.489784767218791,272.64940825641,0.669304901620367,0,0.0474784018142613,7.8491395689833,0.536524439753601,0,0.075548411239115,-30.2177032789864,-0.103971723162461,0,0.000291203175468935,13,13,0,1,1.13527465985052,1,0.889170112371678,1,1,0.974658902599332,0.713635725591103,1.12723803859492,0.824891643549529,0.99980494817124,1.31882115500852,-0.087014584592564,1.23180657041596
"542",398,"Seed","LL.305726.rep2","85","85","15","F","L","L",997.593311548,735.835126548,-2.23828629337366,72.526320016,-1.27560112087285,176.258968197394,-2.84519378706601,403.134784548,-2.14554576780568,31.8005654929843,-1.8332559164872,38.3629281986667,-2.50680684911738,72.0244842239369,-2.50312792440263,151.898673982667,-2.39062283556102,-34.1633918173333,-1.23120572824453,-40.7257545230157,-0.55765479561435,-24.3602942147273,0.454570951504995,-104.234483973457,0.342065862663379,-332.700342,0.0927405255679767,12,6,-6,0.528951809359739,0.438469309982483,0.86179259720024,0.408628763463973,0.547860206727577,0.5,1.96519649293037,1.43717019881008,0.840231989268558,0.879774142549313,0.958566280889745,NA,NA,NA
"547",402,"Seed","MH.831258.rep2","75","55","35","F","M","H",1352.41018765,839.44081473,-0.189684221406518,137.489888192222,0.329838204721246,226.753077328889,-0.805232791175046,797.29491373,0.00487335030100787,89.7070295376582,-0.964632508808371,144.29341246625,0.340994178526971,143.948471489733,-1.81448563536393,234.122416039643,-0.596605875671542,6.80352427402778,0.0111559738057252,-47.782858654564,-1.29447071352962,7.36933871075399,0.208626915503504,-82.8046058391557,-1.00925284418888,-42.145901,0.194557571707526,9,8,-1,1.04948381559898,0.652462742658139,1.03249939889488,0.634824775854955,0.949792885620464,0.888888888888889,1.03382256405122,-2.92456269468118,0.740911053561216,2.2533677903456,-0.0256919118779186,NA,NA,NA
"558",412,"Plug","ML.520465.rep2","92.5",NA,NA,"F","M","L",1233.49597491,1073.48810991,0.256536862940789,99.9459955741667,-0.327810940089783,273.540551121364,0.649637789937798,1073.48810991,0.31225472126405,94.5979572468229,-0.426495453879422,99.9459955741667,-0.315753646953468,210.571028066062,-0.276459016988552,273.540551121364,0.608348947051238,0,0.0120572931363152,-5.34803832734376,-0.0986845137896392,0,-0.0412888428865607,-62.9695230553019,-0.92609680692635,0,0.0557178583232606,12,12,0,1,0.946490719346778,1,0.769798215302404,1,1,0.963218759163398,1.30104094074045,0.93644328651122,-0.425558705590422,1.21719240535081,1.27452201656384,0.0547032546576316,1.32922527122147
"561",414,"Plug","LH.1417663.rep2","85",NA,NA,"F","L","H",1034.801341452,839.932250222,-1.50863809290997,57.6942831851667,-1.89444174030412,266.785599112758,0.351999426473516,703.031783222,-2.05400678014473,33.6453573007067,-2.26422375128368,38.0482241110909,-2.68531958589059,210.321129861587,-0.351968158768295,252.303280258545,-0.15616294516916,-19.6460590740758,-0.790877845586469,-24.04892588446,-0.369782010979559,-14.4823188542121,-0.508162371642676,-56.464469251171,-0.703967585241811,-136.900467,-0.545368687234759,12,11,-1,0.659479969427425,0.583166224506573,0.945715514996403,0.788352634329013,0.837010107703548,0.916666666666667,1.41747277245882,1.19519312899018,-0.44364545344198,-0.999911171147254,1.361497359637,0.768931280763609,0.00752951189424471,0.776460792657854
"566",418,"Seed","LH.1417663.rep2","75","25","65","F","L","H",1034.801341452,839.932250222,-1.50863809290997,57.6942831851667,-1.89444174030412,266.785599112758,0.351999426473516,632.514395,-0.799154289235033,84.8613314,-1.11956100795586,85.3797758571429,-1.358030449274,207.2175142464,0.270148356369671,267.869899142857,0.294722369818555,27.6854926719762,0.536411291030118,27.1670482148334,0.774880732348258,1.0843000300996,-0.0572770566549607,-59.5680848663576,-0.0818510701038442,-207.417855222,0.709483803674938,11,7,-4,1.47986544148787,1.47087937859705,1.00406431244305,0.776719264216428,0.753054064578211,0.636363636363636,0.716849940740851,0.59097146359124,0.837280823924098,0.767468171968733,0.529719018093707,NA,NA,NA
"573",424,"Plug","LL.1091767.rep2","65",NA,NA,"F","L","L",1024.81177273,910.047751,-1.38728245313737,54.9074943846154,-1.95121545745078,267.340770128205,0.402299780961127,910.047751,-1.24578339422938,14.5214930842491,-2.12091250298765,54.9074943846154,-2.03330407736647,129.204257682996,-1.97730905860058,267.340770128205,0.450948102017481,0,-0.0820886199156841,-40.3860013003663,-0.169697045536868,0,0.0486483210563545,-138.136512445209,-2.37960883956171,0,0.141499058907982,13,13,0,1,0.264471967752327,1,0.483294252578965,1,1,1.04207050513167,1.08696991656604,1.12092554696433,-4.91501400740669,0.898002704072282,0.586301654840802,0.255881540589131,0.842183195429933
"576",426,"Seed","HH.782981.rep2","65","25","55","F","H","H",1500.03625503,1275.8937835,1.33733359614576,133.763187846154,1.10567159038,263.993354410256,0.27424455821512,811.5549835,1.3407975363368,226.817568642857,1.4774426004535,239.01924775,1.94450813314013,207.661522535147,0.0654017494695184,276.680496566667,0.421662237473626,105.256059903846,0.838836542760128,93.0543807967033,0.371771010073503,12.6871421564103,0.147417679258507,-56.331831875109,-0.208842808745601,-464.3388,0.00346394019104213,13,6,-7,1.7868836082533,1.69566509512115,1.04805856641639,0.786616477520995,0.636067824763408,0.461538461538462,1.75866699484594,1.33623999504747,1.53754094600073,0.238479661712072,1.00259018408049,NA,NA,NA
"580",429,"Plug","HL.1817876.rep2","55",NA,NA,"F","H","L",1510.74018129,944.89561212,0.617586045960756,169.452988457778,1.28290714611511,244.450182915556,-0.386937727582483,944.89561212,0.568653938420644,144.7405764681,0.452161817430185,169.452988457778,1.23452277612906,189.575555653969,-0.320950624044321,244.450182915556,-0.365216619731064,0,-0.0483843699860544,-24.7124119896778,-0.830745328684925,0,0.0217211078514198,-54.8746272615866,0.0659871035381626,0,-0.0489321075401117,9,9,0,1,0.854163610718289,1,0.775518158313087,1,1,0.962285368717002,0.352450930528697,0.943864073459238,0.82946324735394,0.920768761114105,0.56788999155851,0.0871237594966762,0.655013751055186
